自助开通短信动账提醒,other|kyp
企业app手机号修改,other
企业app手机号修改,other
网银关闭企业智能通知存款,other
网银关闭企业智能通知存款,other
如何开通协定存款,kyp
已被其他人注册,other
已被其他人注册,other
薪福通,slot_filling
离职了怎么办,other|chitchat
员工不干了,other|chitchat
员工离职了,other|chitchat
薪福通别其他员工注册过了怎么办？,other
薪福通别其他员工注册过了怎么办？,other
期汇通产品信息,kyp|basic_profile
期汇通,slot_filling
转账手续费,other
转账手续费,other
网银支付手续费怎么收取,other|kyp
网银支付手续费怎么收取,other|kyp
网银管理员信息变更怎么操作,other|kyp
网银管理员信息变更怎么操作,other|kyp
比亚迪适合推荐什么产品,product_rec
我想问天气,chitchat
今天天气怎么样,chitchat
介绍下组合存款A,basic_profile|kyp
介绍下组合存款,basic_profile|kyp
是哪个分行的客户呢,customer_institution
比亚迪呢,slot_filling
阿里巴巴的基本信息,basic_profile
云直联的产品优势是？,kyp
远程助手,slot_filling
对,positive
代扣代缴,slot_filling
是,positive
代扣代缴哦,slot_filling
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
是,positive
使用什么场景,other|kyp
验证码,other
验证码,other
是的,positive
内保外债,slot_filling
招捷贷,slot_filling
银承收票及贴现流程一,other|kyp
薪福通营销话术,kyp
B2B2C,other|slot_filling
自助结汇时间,other
自助结汇时间,other
请帮我生成财资管理云标准版营销话术,kyp
大额存单转让利息,kyp
大额存单转让利息,kyp
大额存单转让,kyp
保函的办理流程是？,kyp
详情,other|kyp|chitchat
联动代发,slot_filling
操作步骤,kyp
企业APP,slot_filling
竞品情况,kyp
利率,other
利率,other
贷款额度,other
简介,basic_profile
工业贷,slot_filling
财资管理云,slot_filling
发票云能查发票真假吗,other
发票云能查发票真假吗,other
它能查发票真假吗,other
它能查发票真假吗,other
那发票云呢？,slot_filling
适合哪些客户,kyp
财资管理云有什么好处,kyp
华为是不是我们的客户,lineage_customers_with_cmb
为什么我不能看啊,chitchat
为什么我不能看啊,chitchat
比亚迪公司开代发了吗,other|cmb_products_held
它适合哪些客户,kyp
薪福通是什么,basic_profile|kyp
那不申报提交就不需要银行审查？,other
那不申报提交就不需要银行审查？,other
给中建四局推荐什么产品,product_rec
云直联优势,kyp
中建四局基本情况,basic_profile
你好,chitchat
收汇网银确认了要落地银行处理吗？,other
收汇网银确认了要落地银行处理吗？,other
组合存款网银怎么开通,kyp
网银怎么修改登录密码,other
网银怎么修改登录密码,other
帮忙问下企业网银上购买定期存款，转成线下办理，需要什么材料吗,other
云直联的产品优势是？,kyp
比亚迪汽车有限公司金融服务方案,product_rec
比亚迪汽车用了我们什么产品,cmb_products_held
给军工企业推荐什么产品,product_rec
比亚迪汽车用了什么产品,cmb_products_held
营销,kyp
企业收银台,slot_filling
通知存款,slot_filling
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
招企贷基本内容,basic_profile|kyp
利率,other
利率,other
招企贷,slot_filling
借款合同,slot_filling|other
比亚迪能配置什么产品？,product_rec
比亚迪配置了什么产品？,cmb_products_held
办理流程,kyp
财资管理云,slot_filling
云直联的产品优势是？,kyp
你好,chitchat
什么是销售云？,basic_profile|kyp
什么是销售云？,basic_profile|kyp
比亚迪汽车用了我们什么产品,cmb_products_held
什么是销售云？,basic_profile|kyp
请帮我生成财资管理云标准版营销话术,kyp
保函的办理流程是？,kyp
云直联的产品优势是？,kyp
保函的办理流程是？,kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
请帮我生成财资管理云标准版营销话术,kyp
财资管理云,slot_filling
百一股财资管理云,other
财资管理云,slot_filling
我想知道发票云的开通流程,kyp
什么是销售云？,basic_profile|kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
财资管理云,slot_filling
云直联的产品优势是？,kyp
什么是销售云？,basic_profile|kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
保函的办理流程是？,kyp
我想知道发票云的开通流程,kyp
给中建四局安装工程推荐什么产品,product_rec
云直联是什么？,basic_profile|kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
比亚迪持有哪些产品,cmb_products_held
云直联的产品优势是？,kyp
财资管理云,slot_filling
我想知道发票云的开通流程,kyp
财资管理云,slot_filling
云直联,slot_filling
云直联,slot_filling
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
比亚迪汽车用了我们什么产品,cmb_products_held
财资管理云,slot_filling
云直联,slot_filling
云直联的产品优势是？,kyp
汇出汇款撤销,other
汇出汇款撤销,other
信用证保证金,slot_filling
信用证,slot_filling
开证议付流程,kyp
信用证,slot_filling
什么是销售云,basic_profile|kyp
薪福通资金用户,other
预约取号,other
预约取号,other
一扫贴,slot_filling
一扫贴,slot_filling
E餐通线上充值,other
缴费云,slot_filling
缴费云系统,slot_filling
云缴费,slot_filling
操作介绍,kyp
云缴费,slot_filling
超过5年的票据信息哪里查,other
超过5年的票据信息哪里查,other
比亚迪公司的年日均存款,annual_avg_deposit_and_change
比亚迪公司是否为高价值客户,top_client_status
比亚迪公司是否为高价值客户,top_client_status
是的,positive
为比亚迪推荐一下对公产品,product_rec
请问保函手续费收费标准在哪里能查到,other
请问保函手续费收费标准在哪里能查到,other
请问保函手续费在哪里可以看得到,other
请问保函手续费在哪里可以看得到,other
7天通知存款什么是提款期限,other
招企贷一般是几月期,other
招企贷一般是几月期,other
招企贷的还款模式,other
招企贷的还款模式,other
招企贷什么时候开始还款,other
招企贷什么时候开始还款,other
公司账户存款利率是多少,other
公司账户存款利率是多少,other
存款利率是多少,other
存款利率是多少,other
招企贷的贷款利率,other
招企贷的贷款利率,other
招企贷的贷款期限,other
招企贷的贷款期限,other
招企贷的适用对象,kyp
招企贷,slot_filling
什么是财资云,basic_profile|kyp
网银上完善涉诉信息,other
网银上完善涉诉信息,other
完善涉税信息登记,other|kyp
完善涉税信息登记,other|kyp
JY301030产品说明书,basic_profile|kyp
公司理财产品说明书,basic_profile|kyp
公司理财产品说明书,basic_profile|kyp
融资业务,slot_filling
融资业务在哪查看,other|kyp
融资业务在哪查看,other|kyp
办理pos收费标准,other|kyp
办理pos收费标准,other|kyp
网银开通电子工资单,other|kyp
政企贷,slot_filling
电子工资单如何开通,kyp|other
电子工资单,slot_filling
大额存单历史持仓查询,other
大额存单历史持仓查询,other
网银转账价格,other
网银转账价格,other
汇划手续费价格,other
汇划手续费价格,other
预约同屏互动,other|kyp
预约同屏互动,other|kyp
同屏互动,other|kyp
代发工资可以单管理员吗,other|kyp
代发工资可以单管理员吗,other|kyp
代发工资可以单管理员吗,other|kyp
代发工资可以单管理员吗,other|kyp
对公二维码操作,other|kyp
对公二维码产品,other|kyp
是的,positive
对公二维码生成,other|kyp
怎么往保证金账户转款,other|kyp
极速付有什么用,kyp
极速付,slot_filling
验证码,other
验证码,other
步骤,kyp
网银签约,other
结构性存款网银签约,kyp|other
网银激活,kyp|other
网银激活,kyp|other
协定存款,slot_filling
贷款调查中需要一看三查,other
贷款调查中需要一看三查,other
贷款一看三查指的是什么,other
贷款一看三查指的是什么,other
一看三查,other
云直连和SaaS直连的区别,other
云直连和SaaS直连的区别,other
SaaS银企直连,slot_filling
SaaS直连介绍,basic_profile|kyp
云直连介绍,basic_profile|kyp
薪福通,slot_filling
云直联的产品优势是？,kyp
什么是定增定增,basic_profile|kyp
请问纯信用贷款是什么意思,basic_profile|kyp
招捷贷,slot_filling
请问什么是招企贷,basic_profile|kyp
什么是销售云？,basic_profile|kyp
人+数字化的经营模式,slot_filling
智慧食堂,slot_filling
E餐通,slot_filling
E餐天,slot_filling
什么是销售云？,basic_profile|kyp
企业App产品介绍,basic_profile|kyp
产品介绍,basic_profile|kyp
企业APP,slot_filling
年日均存款金额,annual_avg_deposit_and_change
什么是付款代理,basic_profile
可以介绍一下吗,basic_profile
什么是薪福通资金用户。,basic_profile
什么是资金用户？,basic_profile
产品介绍,basic_profile
产品介绍,basic_profile
基本信息,basic_profile
保函闪电开是什么,basic_profile
巴奴火锅的基本信息,basic_profile
产品介绍,basic_profile
介绍下财资管理云,basic_profile
产品介绍,basic_profile
财资管理云产品介绍,basic_profile
什么是销售云？,basic_profile
产品介绍,basic_profile
科创贷产品介绍,basic_profile
产品信息,basic_profile
网银维护 国标 信息,basic_profile
国内信用证是什么,basic_profile
什么是即期信用证,basic_profile
招捷贷是什么贷款呢,basic_profile
成都建工基本概括,basic_profile
基本情况,basic_profile
成都建工的基本信息,basic_profile
什么是财资管理云,basic_profile
基本信息,basic_profile
期票业务介绍,basic_profile
中建四局基本情况,basic_profile
企业网银简介,basic_profile
成都建工的基本信息,basic_profile
全行服务一家介绍,basic_profile
他的基本信息,basic_profile
什么是销售云？,basic_profile
基本信息,basic_profile
产品介绍,basic_profile
产品介绍,basic_profile
什么是销售云？,basic_profile
什么是销售云？,basic_profile
网上企业银行的介绍,basic_profile
帮我介绍一下企业APP,basic_profile
什么是保理业务,basic_profile
1,chitchat
您好,chitchat
您好,chitchat
2,chitchat
你好,chitchat
是什么,chitchat
你好,chitchat
你好啊,chitchat
你好,chitchat
是的，想了解,positive
牛呀,chitchat
你好,chitchat
您好,chitchat
已经开通过哪些产品,cmb_products_held
产品使用情况,cmb_products_held
成都建工持有那些产品,cmb_products_held
给公司持有的我行产品,cmb_products_held
我的存款,chitchat
比亚迪的存款是多少,customer_deposits
有多少存款,customer_deposits
招银网络科技公司存款,customer_deposits
腾讯在我行存款,customer_deposits
所属分行,customer_institution
结算情况,customer_settlement
结算信息,customer_settlement
请帮我生成财资管理云标准版营销话术,kyp
云直联的产品优势是？,kyp
请帮我生成财资管理云标准版营销话术,kyp
手机可以网银代发工资嘛,kyp
请帮我生成财资管理云标准版营销话术,kyp
手机可以网银代发工资嘛,kyp
适用对象,kyp
产品要素,kyp
企业app上如何操作自助开通功能,kyp
代扣税签约的开通流程,kyp
产品优势,kyp
它有什么优势,kyp
保函的办理流程是？,kyp
网上代发优势,kyp
企业APP上如何开通代发工资,kyp
请帮我生成财资管理云标准版营销话术,kyp
云直联的产品优势是？,kyp
企业app开通代发工资,kyp
企业app开通代发工资,kyp
企业app如何开通代发工资?,kyp
企业APP上如何开通代发工资,kyp
企业app上如何操作自助开通功能,kyp
保函的办理流程是？,kyp
E餐通的服务策略,kyp
日常融资服务策略,kyp
签署国内信用证开证合作协议,kyp
即期信用证业务如何办理,kyp
网银适用什么行业,kyp|customer_industry
一键核实报关单,kyp
一键核实报关单,kyp
如何购买,kyp
签署国内信用证开证合作协议,kyp
如何购买,kyp
组合存款如何操作,kyp
组合存款如何操作,kyp
对客版本的宣传手册,kyp
对客版本的宣传手册,kyp
财资云宣传手册,kyp
C+存款签约流程,kyp
它有哪些相关案例,kyp
跨境业务服务的策略,kyp
项目贷款和固定资产贷款的区别,kyp
招商银行代发优势,kyp
民营企业日常运营服务策略,kyp
资本市场重大计划服务策略,kyp
内还服务方案,kyp
投融资业务经营策略,kyp
相关案例,kyp
如何为客户提供银承业务？,kyp
项目贷款和固定资产贷款的区别,kyp
如何为客户提供银承业务？,kyp
银承贴现怎么做？,kyp
承贴通业务怎么做,kyp
外环服务策略,kyp
党建云服务策略,kyp
客户生态共建和管理等方面的服务策略,kyp
怎么给客户管理和共建生态？,kyp
银承业务经营策略,kyp
手机可以网银代发工资嘛,kyp
资金池设置,kyp
企业app上如何开通代发工资,kyp
企业网银如何打回单,kyp
企业网银如何打回单,kyp
开通流程,kyp
有哪些功能,kyp
企业App开通转账功能,kyp
企业App开通转账功能,kyp
网银开通转账功能,kyp
网银开通转账功能,kyp
开通转账业务,kyp
企业app开通代发工资,kyp
企业app开通代发工资,kyp
保函的办理流程是？,kyp
请帮我生成财资管理云标准版营销话术,kyp
产品优势,kyp
腾讯的供应商有哪些,top_5_partners
相关案例,kyp
相关案例,kyp
保函的办理流程是？,kyp
保函的办理流程是？,kyp
薪福通考勤支持哪些打卡方式,kyp
薪福通考勤支持哪些打卡方式,kyp
财资管理云是资金管理系统吗,kyp
财资管理云是资金管理系统吗,kyp
是哪些产品,kyp
一键生成营销方案,kyp
客户推荐材料,product_rec
云直联的产品优势是？,kyp
云直联的产品优势是？,kyp
激活网银,kyp
请帮我生成财资管理云标准版营销话术,kyp
有哪些服务,kyp
客户推荐材料,kyp
一键一结一购是哪些产品,kyp
产品优势,kyp
云直联的产品优势是？,kyp
请帮我生成财资管理云标准版营销话术,kyp
请帮我生成财资管理云标准版营销话术,kyp
保函的办理流程是？,kyp
网银开通贴现通功能步骤,kyp
请帮我生成财资管理云标准版营销话术,kyp
薪福通营销话术,kyp
企业app开通代发工资,kyp
云直联的产品优势是？,kyp
不是。企业app上怎么开通代发工资?,other|kyp
怎么开,kyp
企业app开通代发工资,kyp
怎么开通,kyp
网银怎么开通代扣水电,kyp
设置薪福通代发,kyp
不是。企业app上怎么开通代发工资?,kyp
手机可以网银代发工资嘛,kyp
保函的办理流程是？,kyp
企业app如何开通代发工资,kyp
云直联的产品优势是？,kyp
云直联解决企业什么问题,kyp
薪福通发薪步骤,kyp
薪福通发薪明细步骤,kyp
开具保函,kyp
开具保函,kyp
云直联的产品优势是？,kyp
开具保函,kyp
财资管理云支付结算使用,kyp
薪福通智能费控目前可以支持什么方式对公支付,kyp
C+存款签约流程,kyp
薪福通智能费控目前可以支持什么方式对公支付,kyp
企业APP购买公司理财路径,kyp
企业APP购买公司理财路径,kyp
开具保函,kyp
C+存款签约流程,kyp
银承业务怎么做？,kyp
有什么案例可以参考,kyp
薪福通资金用户,kyp
代发报销款的操作步骤,kyp
代发报销款操作,kyp
薪福通资金用户的作用,kyp
代发报销款是用代发工资经办还是代发经办,kyp
薪福通免费使用吗,kyp
开立条件,kyp
怎么办理组合存款,kyp
请帮我生成财资管理云标准版营销话术,kyp
非融资性保函开立条件,kyp
云直连银行接入模式目前支持的软件平台,kyp
云直联的产品优势是？,kyp
融资性保函与非融资性保函区别,kyp
融资性保函与非融资性保函区别,kyp
组合存款可以找下办理吗,kyp
薪福通免费使用吗,kyp
企业数字化方案,kyp
集团网银开通,kyp
信用证议付与福费廷区别,kyp
C+存款签约流程,kyp
云直联的产品优势是？,kyp
营销话术,kyp
产品优势,kyp
如何办理保函,kyp
请帮我生成财资管理云标准版营销话术,kyp
影响话术,kyp
云直联的产品优势是？,kyp
组合存款A收费吗,kyp
组合存款A收费吗,kyp
招企贷的企业要求,kyp
营销二维码,kyp
资金池适合什么客户,kyp
招行可以办理公积金账户嘛,kyp
结算类产品有哪些,kyp
在哪里查询对公埋点方案,kyp
薪福通人事板块,kyp
薪福通人事板块的的营销话术,kyp
在哪里查询对公埋点方案,kyp
小微企业优惠政策,kyp
小微企业优惠政策,kyp
集团网银线上开通,kyp
薪福通电子工资单优点,kyp
开立流程,kyp
如何办理通知存款,kyp
信用证议付与福费廷区别,kyp
特色存款如何查看,kyp
商票网银提示收票经办操作流程,kyp
商票网银提示收票经办操作流程,kyp
网银如何设置单人收票,kyp
特色存款如何查看,kyp
信保贷需要什么材料,kyp
特色存款如何查看,kyp
开证流程,kyp
网银如何设置单人收票,kyp
托管+开通,kyp
商票网银提示收票经办操作流程,kyp
商票网银提示收票经办操作流程,kyp
优点,kyp
操作,kyp
内容和如何开通,kyp
开证流程,kyp
薪福通花名册导入,kyp
薪福通花名册导入,kyp
特色存款如何查看,kyp
如何在网银上开发票,kyp
网银上如何开发票,kyp
网银上如何开发票,kyp
发票云的功能,kyp
新福通关联多少个资金来源,lineage_customers_name_quantity
开户情况,lineage_customers_with_cmb
存款利率变化,other
腾讯在我行有多少存款,month_end_deposit_changes
存款利率变化,other
存款利率变化,other
存款利率变化,other
付款代理是不是保理,other
转正日期计算规则,other
小微抵押贷是以个人名义吗？,other
调额,other
付款代理是不是保理,other
保函修改,other
小微抵押贷是以个人名义吗？,other
资信证明,other
转正日期计算规则,other
调额,other
企业网银支付限额调整,other
网银支付限额修改,other
客户如何打印有红章的流水,other
客户如何打印有红章的流水,other
网银支付限额修改,other
打印流水,other
支付密码,other
保函修改,other
打印流水,other
支付密码,other
网银支付的收费标准,other
网银支付的收费标准,other
从他行账户划款支付,other
从他行账户划款支付,other
打印有红章的流水,other
资信证明,other
他行卡可以查看电子工资单吗,other
授信,other
通知存款利率,other
云密码,other
协定,other
代发协议限额条款,other
招捷贷利率,other
招捷贷利率,other
代发协议限额条款,other
开立全额保函一笔业务可以开立多个保证金账户嘛,other
开立全额保函一笔业务可以开立多个保证金账户嘛,other
电子工资单支持他行卡工资单查询吗,other
电子工资单支持他行卡工资单查询吗,other
电子工资单支持他行卡工资单查询吗,other
手机APP签订代发协议,other
手机APP签订代发协议,other
他行卡可以查看电子工资单吗,other
协定,other
授信,other
通知存款利率,other
腾讯账户有多少,customer_deposits
开证,other
电子工资单支持他行卡工资单查询吗,other
回单打印在哪里操作？,other
打印回单,other
打印回单,other
掌上新福通支持付款吗,other
掌上新福通支持付款吗,other
特色存款调整方式,other
掌上薪福通支持付款吗？,other
特色存款调整方式,other
掌上薪福通支持付款吗？,other
征信授权查询,other
征信授权查询,other
腾讯账户有多少,other
协定存款如何查看,other
协定存款如何查看,other
回单打印在哪里操作？,other
企业网银支付限额调整,other
利率额度,other
登陆证书失效怎么更新,other
登陆证书失效怎么更新,other
登陆证书失效怎么更新,other
登陆证书失效怎么更新,other
人工客服,chitchat
科创贷利率,other
人工,chitchat
更改代发协议类型,other
手机网银可以发工资吗,other
证书失效,other
手机网银可以发工资吗,other
对公有结售汇额度限制么,other
对公账户有结售汇额度限制么,other
更改代发协议类型,other
代发类型是其他的能备注工资吗,other
代发类型是其他的能备注工资吗,other
企业网银上如何进入“缴税（费）账户账号”页面,other
对公账户有结售汇额度限制么,other
薪福通发工资密码怎么修改,other
薪福通发工资密码怎么修改,other
对公有结售汇额度限制么,other
人工,other
证书失效,other
验证码怎么获取,other
你能告诉我招行客服电话么？,other
网银查询已开立的银行承兑汇票,other
网银查询已开立的银行承兑汇票,other
2023对公存款利率变化，活期，七天通知，协定,other
2023对公存款利率变化，活期，七天通知，协定,other
在线更新证件,other
在线更新证件,other
利率额度,other
网银权限调整,other
开户二维码,other
变更支付联系人,other
你能告诉我招行客服电话么？,other
网银线上查询企业征信,other
网银线上查询企业征信,other
开户二维码,other
网银权限调整,other
科创贷利率,other
二维码,other
二维码,other
验证码怎么获取,other
变更支付联系人,other
企业网银上如何进入“缴税（费）账户账号”页面,other
是的,positive
准入,positive
是,positive
对,positive
是的,positive
是的,positive
是的,positive
是,positive
是,positive
是,positive
对,positive
是的,positive
是的,positive
是的,positive
是的,positive
对,positive
是,positive
是,positive
是,positive
是的,positive
是的,positive
是的,positive
是,positive
给中建四局推荐什么产品,product_rec
推荐产品,product_rec
比亚迪股份有限公司营销方案,product_rec
给中建四局推荐什么产品,product_rec
给中建四局推荐什么产品,product_rec
天域半导体如何服务,product_rec
给中建四局推荐什么产品,product_rec
给美团公司推荐什么产品,product_rec
适合推荐什么产品啊,product_rec
给成都建工推荐什么产品,product_rec
适合给该公司推荐什么产品,product_rec
一键一结一购,slot_filling
医保贷,slot_filling
信保贷,slot_filling
那华为呢,slot_filling
即期信用证,slot_filling
比亚迪呢,slot_filling
薪福通代发,slot_filling
科创贷,slot_filling
财资管理云,slot_filling
协定存款,slot_filling
天域半导体公司,slot_filling
聚合收款,slot_filling
特色存款,slot_filling
osa账户网银购买美元定期存款,slot_filling
薪福通,slot_filling
招捷贷,slot_filling
招企贷,slot_filling
科创贷,slot_filling
保理,slot_filling
全额保证金闪电开,slot_filling
密码云,slot_filling
聚合支付,slot_filling
企业app,slot_filling
财资云,slot_filling
财资云,slot_filling
灵工有招,slot_filling
国内信用证,slot_filling
比亚迪,slot_filling
比亚迪股份有限公司,slot_filling
国标 维护,slot_filling
票据大管家,slot_filling
聚合,slot_filling
组合存款,slot_filling
集团代发,slot_filling
网上企业银行,slot_filling
国际贸易融资,slot_filling
代发明细对账单,slot_filling
开发票,slot_filling
成都xx公司智慧通知存款,slot_filling
网银更新,other
腾讯科技,slot_filling
小微抵押贷,slot_filling
通知存款,slot_filling
人工服务,chitchat
自助结汇,slot_filling
科创贷,slot_filling
比亚迪,slot_filling
网上企业银行,slot_filling
E餐通,slot_filling
自助寄单,slot_filling
财资管理云,slot_filling
企业数字化,slot_filling
集团网银,slot_filling
科创贷,slot_filling
成都建工,slot_filling
企业收银台标准版,slot_filling
单位通知存款便携通知,slot_filling
全行服务一家,slot_filling
融资性保函,slot_filling
网银更新,other
短信通知,slot_filling
余额短信通知,slot_filling
网银企业银行,slot_filling
项目贷款,slot_filling
供应链n端,slot_filling
融资,slot_filling
供应链n端融资,slot_filling
招捷贷,slot_filling
付款代理,slot_filling
单人收票,slot_filling
比亚迪,slot_filling
比亚迪股份有限公司,slot_filling
智慧党建,slot_filling
闪电贷,slot_filling
保函,slot_filling
保函闪电开,slot_filling
交易通分账版,slot_filling
比亚迪,slot_filling
保函,slot_filling
薪福通企业收款,kyp
比亚迪的上下游企业,top_5_partners
招行的下游公司有哪些,top_5_partners
招企贷是什么,kyp|basic_profile
新网银行的基本信息,basic_profile
新网银行是干啥的,basic_profile
招商银行的存款,basic_profile
